sentence_lengths_words,sentence_lengths_lemmas,sentence_lengths_lexical,L_lines_words,L_lines_lemmas,L_lines_lexical,L_closerange_words,L_closerange_lemmas,L_closerange_lexical,L_cliques_words,L_cliques_lemmas,L_cliques_lexical,L_dependency_words,L_dependency_lemmas,L_dependency_lexical,L_IFtrimmed_words,L_IFtrimmed_lemmas,L_IFtrimmed_lexical,average_k_lines_words,average_k_lines_lemmas,average_k_lines_lexical,average_k_closerange_words,average_k_closerange_lemmas,average_k_closerange_lexical,average_k_cliques_words,average_k_cliques_lemmas,average_k_cliques_lexical,average_k_dependency_words,average_k_dependency_lemmas,average_k_dependency_lexical,average_k_IFtrimmed_words,average_k_IFtrimmed_lemmas,average_k_IFtrimmed_lexical
21,21,12,3.914285714285714,3.914285714285714,3.015151515151515,2.8857142857142857,3.1210526315789475,2.287878787878788,1,1,1,2.9238095238095236,2.9238095238095236,2.6363636363636362,2.876190476190476,2.280952380952381,2.6515151515151514,2.2857142857142856,2.2857142857142856,2.1666666666666665,3.142857142857143,3.0476190476190474,3.1666666666666665,20,20,11,2.2857142857142856,2.2857142857142856,2.3333333333333335,5.238095238095238,6.095238095238095,3
18,18,12,3.549019607843137,3.549019607843137,3.287878787878788,2.4444444444444446,2.4901960784313726,2.106060606060606,1,1,1,2.954248366013072,2.954248366013072,2.409090909090909,1.9411764705882353,1.9607843137254901,1.6818181818181819,2.111111111111111,2.111111111111111,2,3.5555555555555554,3.6666666666666665,3.5,17,17,11,2.2222222222222223,2.2222222222222223,2.1666666666666665,7.222222222222222,6.333333333333333,5.5
14,13,10,5,3.41025641025641,2.7555555555555555,3.3205128205128207,2.3181818181818183,1.9555555555555555,1,1,1,2.7362637362637363,2.6538461538461537,2.311111111111111,2.5604395604395602,2,2.2888888888888888,1.8571428571428572,2,2,2.5714285714285716,2.769230769230769,3.2,13,12,9,2,2.1538461538461537,2.2,4,4.615384615384615,3
21,20,16,5.0285714285714285,3.9,3.45,3.138095238095238,2.6842105263157894,2.1619047619047618,1,1,1,3.119047619047619,3.163157894736842,2.925,2.8095238095238093,2.536842105263158,2.3666666666666667,2,2.1,2.125,3.3333333333333335,3.3,3.5,20,19,15,2,2.1,2.125,4.9523809523809526,5,4.375
14,14,11,5,5,4,3.043956043956044,3.21978021978022,2.5272727272727273,1,1,1,2.9450549450549453,2.9450549450549453,2.690909090909091,1.7472527472527473,1.6813186813186813,1.7272727272727273,1.8571428571428572,1.8571428571428572,1.8181818181818181,2.857142857142857,2.7142857142857144,2.909090909090909,13,13,10,1.8571428571428572,1.8571428571428572,1.8181818181818181,5,5.285714285714286,3.8181818181818183
19,19,12,4.081871345029239,4.081871345029239,4.333333333333333,3.1176470588235294,3.210526315789474,2.6515151515151514,1,1,1,3.5555555555555554,3.5555555555555554,2.129032258064516,2.2923976608187133,1.9883040935672514,1.7575757575757576,2.1052631578947367,2.1052631578947367,1.8333333333333333,2.736842105263158,2.6315789473684212,2.6666666666666665,18,18,11,2.1052631578947367,2.1052631578947367,1.6666666666666667,5.7894736842105265,6.526315789473684,4.5
35,34,24,9.401680672268908,6.14795008912656,5.163043478260869,5.415126050420168,3.8011363636363638,3.141304347826087,1,1,1,4.230252100840336,3.971479500891266,3.7427536231884058,2.030252100840336,1.9447415329768272,2.300724637681159,2.057142857142857,2.1176470588235294,2.0833333333333335,3.6,3.4705882352941178,3.5833333333333335,34,33,23,2.1142857142857143,2.176470588235294,2.0833333333333335,12.8,12.235294117647058,8.666666666666666
28,28,18,8.034391534391535,8.034391534391535,5.522875816993464,4.7407407407407405,4.7407407407407405,3.2745098039215685,1,1,1,3.7830687830687832,3.7830687830687832,3.235294117647059,1.8677248677248677,1.843915343915344,1.8954248366013071,2,2,2,3.7142857142857144,3.7142857142857144,3.4444444444444446,27,27,17,2,2,2,9.428571428571429,9.428571428571429,5.666666666666667
57,56,41,4.770050125313284,4.626623376623376,5.098780487804878,3.5908521303258145,3.264935064935065,3.0280487804878047,1,1,1,3.6416040100250626,3.4876623376623375,3.821951219512195,1.6453634085213034,2.82987012987013,2.0378048780487803,3.2280701754385963,3.2857142857142856,2.7804878048780486,4.350877192982456,4.464285714285714,4.634146341463414,56,55,40,2.736842105263158,2.75,2.1951219512195124,28.035087719298247,14.285714285714286,16.536585365853657
14,14,9,5,5,3.3333333333333335,3.7252747252747254,2.3260869565217392,1.4375,1,1,1,2.879120879120879,2.879120879120879,2.5555555555555554,2.208791208791209,2.032967032967033,1.9444444444444444,1.8571428571428572,1.8571428571428572,1.7777777777777777,2.4285714285714284,2.142857142857143,2.2222222222222223,13,13,8,1.8571428571428572,1.8571428571428572,1.7777777777777777,3.857142857142857,4.714285714285714,3.111111111111111
30,30,23,6.160919540229885,6.160919540229885,7.683794466403162,3.8229885057471265,3.6551724137931036,4.201581027667984,1,1,1,4.036781609195402,4.036781609195402,3.1104294478527605,2.47816091954023,2.406896551724138,2.3636363636363638,2.1333333333333333,2.1333333333333333,2,3.6,3.533333333333333,3.652173913043478,29,29,22,2.2,2.2,1.9130434782608696,6.866666666666666,6.466666666666667,5.217391304347826
31,31,23,7.204301075268817,7.204301075268817,6.450592885375494,4.636559139784946,4.660215053763441,3.5875706214689265,1,1,1,3.7870967741935484,3.7870967741935484,3.8853754940711465,2.535483870967742,2.1763440860215053,2.0790513833992095,2.064516129032258,2.064516129032258,2,3.096774193548387,2.967741935483871,3.217391304347826,30,30,22,2.129032258064516,2.129032258064516,2.0869565217391304,8.580645161290322,10.580645161290322,9.826086956521738
19,19,15,6.666666666666667,6.666666666666667,5.333333333333333,3.7953216374269005,3.91812865497076,3.0285714285714285,1,1,1,2.9239766081871346,2.9239766081871346,2.6857142857142855,2.3567251461988303,1.9532163742690059,1.6761904761904762,1.894736842105263,1.894736842105263,1.8666666666666667,3.263157894736842,2.8421052631578947,3.2,18,18,14,2,2,2,6.947368421052632,6.947368421052632,6.933333333333334
18,18,15,6.333333333333333,6.333333333333333,5.333333333333333,3.888888888888889,3.0103092783505154,3.295238095238095,1,1,1,3.8627450980392157,3.8627450980392157,3.5428571428571427,2.2679738562091503,2.0130718954248366,1.8,1.8888888888888888,1.8888888888888888,1.8666666666666667,3.2222222222222223,2.7777777777777777,3.2,17,17,14,1.8888888888888888,1.8888888888888888,1.8666666666666667,5.222222222222222,6.333333333333333,6.133333333333334
17,17,11,4.132352941176471,4.132352941176471,4,2.392156862745098,4.219047619047619,2.511111111111111,1,1,1,2.764705882352941,2.764705882352941,2.2545454545454544,2,1.3455882352941178,1.7454545454545454,2,2,1.8181818181818181,2,2.1176470588235294,2.727272727272727,16,16,10,2.3529411764705883,2.3529411764705883,2.3636363636363638,7.0588235294117645,10.941176470588236,4.545454545454546
12,12,9,4.333333333333333,4.333333333333333,3.3333333333333335,2.9393939393939394,2.742424242424242,2.0833333333333335,1,1,1,2.8636363636363638,2.8636363636363638,1.9444444444444444,2.5454545454545454,2.0454545454545454,1.9444444444444444,1.8333333333333333,1.8333333333333333,1.7777777777777777,2.8333333333333335,2.8333333333333335,2.888888888888889,11,11,8,2,2,1.5555555555555556,3.5,4.5,3.111111111111111
9,9,7,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.1944444444444446,2.25,1.7619047619047619,1,1,1,2.5555555555555554,2.5555555555555554,2.1904761904761907,2.6944444444444446,2.388888888888889,2.4761904761904763,1.7777777777777777,1.7777777777777777,1.7142857142857142,2.888888888888889,2.4444444444444446,2.857142857142857,8,8,6,1.7777777777777777,1.7777777777777777,1.7142857142857142,2,2.6666666666666665,1.7142857142857142
10,10,7,3.6666666666666665,3.6666666666666665,2.6666666666666665,2.577777777777778,2.8444444444444446,2.142857142857143,1,1,1,2.8666666666666667,2.8666666666666667,2.066666666666667,1.7333333333333334,1.6444444444444444,1.7619047619047619,1.8,1.8,1.7142857142857142,2.6,2.4,2,9,9,6,1.8,1.8,1.4285714285714286,4.6,4.6,2.857142857142857
13,13,11,4.666666666666667,4.666666666666667,4,3.0128205128205128,3.051282051282051,2.381818181818182,1,1,1,2.717948717948718,2.717948717948718,2.5454545454545454,2.1794871794871793,1.6153846153846154,1.6363636363636365,1.8461538461538463,1.8461538461538463,1.8181818181818181,2.6153846153846154,2.3076923076923075,2.727272727272727,12,12,10,1.8461538461538463,1.8461538461538463,1.8181818181818181,3.6923076923076925,5.538461538461538,4.545454545454546
12,12,9,4.333333333333333,4.333333333333333,3.3333333333333335,2.772727272727273,2.6666666666666665,2.1944444444444446,1,1,1,2.803030303030303,2.803030303030303,2.5555555555555554,2.5606060606060606,2.196969696969697,2.0277777777777777,1.8333333333333333,1.8333333333333333,1.7777777777777777,2.8333333333333335,3.1666666666666665,2.888888888888889,11,11,8,1.8333333333333333,1.8333333333333333,1.7777777777777777,3.3333333333333335,4.333333333333333,3.5555555555555554
17,16,12,3.6176470588235294,3.425,3.6666666666666665,3.1029411764705883,3.05,2.3484848484848486,1,1,1,2.610294117647059,2.5166666666666666,2.5,2.110294117647059,2.275,2.6363636363636362,2.235294117647059,2.375,2,2.823529411764706,2.625,3.3333333333333335,16,15,11,2.3529411764705883,2.5,2.1666666666666665,5.764705882352941,5.5,2.3333333333333335
19,19,14,3.1637426900584797,3.1637426900584797,2.4725274725274726,2.210526315789474,2.3976608187134505,2,1,1,1,2.853801169590643,2.853801169590643,2.5054945054945055,1.976608187134503,2.2690058479532165,2.5934065934065935,2.3157894736842106,2.3157894736842106,2.4285714285714284,3.789473684210526,3.3684210526315788,3.2857142857142856,18,18,13,2.3157894736842106,2.3157894736842106,2.4285714285714284,6.105263157894737,5.684210526315789,3.2857142857142856
19,19,14,3.456140350877193,3.456140350877193,2.6923076923076925,2.4853801169590644,2.52046783625731,1.8241758241758241,1,1,1,2.7251461988304095,2.7251461988304095,2.5384615384615383,2.0701754385964914,2.789473684210526,1.3186813186813187,2.736842105263158,2.736842105263158,2.7142857142857144,3.8947368421052633,3.789473684210526,4.285714285714286,18,18,13,2.3157894736842106,2.3157894736842106,2.4285714285714284,7.473684210526316,5.578947368421052,9.142857142857142
26,26,19,3.8184615384615386,3.8184615384615386,4.871345029239766,2.9876923076923076,3.289230769230769,3.216374269005848,1,1,1,2.963076923076923,2.963076923076923,3.192982456140351,1.9323076923076923,1.9846153846153847,1.631578947368421,2.3076923076923075,2.3076923076923075,2,3.4615384615384617,3,3.1578947368421053,25,25,18,2.4615384615384617,2.4615384615384617,2.210526315789474,10.692307692307692,9.384615384615385,8.736842105263158
10,10,8,3.6666666666666665,3.6666666666666665,3,2.2888888888888888,2.466666666666667,1.9285714285714286,1,1,1,2.5555555555555554,2.5555555555555554,2.25,2.3777777777777778,1.6888888888888889,1.8214285714285714,1.8,1.8,1.75,3,2.4,2.75,9,9,7,1.8,1.8,1.75,3,4.8,3.25
39,40,29,4.839406207827261,4.878205128205129,4.70935960591133,3.699055330634278,3.9384615384615387,3.083743842364532,1,1,1,3.7341430499325234,3.758974358974359,4.088669950738916,2.2388663967611335,1.8897435897435897,1.9901477832512315,2.5128205128205128,2.45,2.3448275862068964,3.5384615384615383,3.45,4.137931034482759,38,39,28,2.5128205128205128,2.45,2.3448275862068964,10.461538461538462,13.3,9.655172413793103
29,28,18,7.236453201970443,5.835978835978836,4.4183006535947715,4.820197044334975,4.267195767195767,3.503267973856209,1,1,1,3.539408866995074,3.515873015873016,3.477124183006536,2.4433497536945814,2.64021164021164,2.673202614379085,2,2.0714285714285716,2,3.2413793103448274,3.0714285714285716,3,28,27,17,2.0689655172413794,2.142857142857143,2.111111111111111,8.206896551724139,8.071428571428571,3.6666666666666665
24,23,16,4.822463768115942,4.023715415019763,3.7416666666666667,2.988095238095238,3.9881422924901186,2.825,1,1,1,3.4746376811594204,3.3952569169960474,3.1666666666666665,2.427536231884058,2.197628458498024,2.525,2.0833333333333335,2.1739130434782608,2.125,3,2.5217391304347827,3.125,23,22,15,2.0833333333333335,2.1739130434782608,2.125,7,7.391304347826087,3.375
17,17,11,3.3529411764705883,3.3529411764705883,2.7636363636363637,2.5955882352941178,3.1739130434782608,2.6545454545454548,1,1,1,2.9558823529411766,2.9558823529411766,2.4727272727272727,2.448529411764706,1.7205882352941178,1.9636363636363636,2.1176470588235294,2.1176470588235294,2,3.0588235294117645,2.1176470588235294,2.5454545454545454,16,16,10,2.1176470588235294,2.1176470588235294,2,4.588235294117647,6.823529411764706,3.272727272727273
22,23,12,4.03030303030303,4.363636363636363,3.4545454545454546,2.883116883116883,2.9762845849802373,2.242424242424242,1,1,1,2.54978354978355,2.656126482213439,2.378787878787879,2.675324675324675,2.794466403162055,1.6666666666666667,2.4545454545454546,2.347826086956522,2.5,3.6363636363636362,3.652173913043478,3.5,21,22,11,2.272727272727273,2.347826086956522,2.5,5.454545454545454,5.478260869565218,5.333333333333333
27,26,16,6.347578347578348,5.070769230769231,4.091666666666667,3.993846153846154,3.57,3.1904761904761907,1,1,1,3.5555555555555554,3.5446153846153847,3.308333333333333,2.2336182336182335,2.4707692307692306,2.05,2,2.076923076923077,2,3.037037037037037,3.1538461538461537,3,26,25,15,2.074074074074074,2.1538461538461537,2.125,9.407407407407407,7,4.75
23,22,15,5,4.372294372294372,3.1904761904761907,3.102766798418972,4.219895287958115,2.7904761904761903,1,1,1,3.0316205533596836,2.935064935064935,2.5047619047619047,2.0869565217391304,2.1515151515151514,2.219047619047619,2.0869565217391304,2.1818181818181817,2.2666666666666666,3.4782608695652173,2.727272727272727,2.933333333333333,22,21,14,2.260869565217391,2.3636363636363638,2.533333333333333,9.043478260869565,8.545454545454545,4.666666666666667
20,19,12,7,5.029239766081871,3.303030303030303,4.094736842105263,3.3625730994152048,2.0454545454545454,1,1,1,3.531578947368421,2.953216374269006,2.6515151515151514,2.7842105263157895,2.5789473684210527,2.272727272727273,1.9,2,2,2.7,2.9473684210526314,3.6666666666666665,19,18,11,2.1,2.210526315789474,2.3333333333333335,5.7,5.7894736842105265,4
24,24,18,4.463768115942029,4.463768115942029,5.176470588235294,2.7355072463768115,3.6594202898550723,3.104575163398693,1,1,1,3.1050724637681157,3.1050724637681157,2.9673202614379086,2.2644927536231885,2.119565217391304,2.026143790849673,2.25,2.25,2,4,3.3333333333333335,3.4444444444444446,23,23,17,2.6666666666666665,2.6666666666666665,2.4444444444444446,9.333333333333334,8.333333333333334,7.111111111111111
25,25,19,7.44,7.44,6.666666666666667,4.696666666666666,4.5,3.742690058479532,1,1,1,3.1333333333333333,3.1333333333333333,3,1.9833333333333334,1.7366666666666666,1.695906432748538,2,2,1.894736842105263,2.8,3.04,3.3684210526315788,24,24,18,2.16,2.16,2,8.56,10.72,7.7894736842105265
30,29,21,4.629885057471264,3.980295566502463,3.5619047619047617,3.420689655172414,3.0049261083743843,2.357894736842105,1,1,1,3.418390804597701,3.37192118226601,3.276190476190476,2.882758620689655,2.6527093596059115,2.9571428571428573,2.4,2.4827586206896552,2.2857142857142856,3.4,3.5172413793103448,3.8095238095238093,29,28,20,2.4,2.413793103448276,2.1904761904761907,7.4,9.310344827586206,4.666666666666667
16,16,9,3.808333333333333,3.808333333333333,2.611111111111111,2.657142857142857,2.8190476190476192,2.3333333333333335,1,1,1,2.6,2.6,2.0555555555555554,1.75,1.7333333333333334,2.388888888888889,2,2,2,2.875,2.625,2.6666666666666665,15,15,8,2,2,2,6.75,6.875,2.6666666666666665
27,26,19,4.544159544159545,3.9261538461538463,3.239766081871345,2.965811965811966,2.7353846153846155,2.345029239766082,1,1,1,3.264957264957265,3.2,3.152046783625731,1.7293447293447293,1.8092307692307692,1.8187134502923976,2.3703703703703702,2.4615384615384617,2.3157894736842106,3.7777777777777777,3.923076923076923,3.789473684210526,26,25,18,2.2222222222222223,2.3076923076923075,2.3157894736842106,11.333333333333334,10.384615384615385,7.052631578947368
28,28,18,5.436507936507937,5.436507936507937,5.810457516339869,5.126984126984127,5.330687830687831,2.284090909090909,1,1,1,3.386243386243386,3.386243386243386,3.4836601307189543,2.4126984126984126,2.335978835978836,2.8300653594771243,2.2857142857142856,2.2857142857142856,2,3.0714285714285716,2.7142857142857144,3.111111111111111,27,27,17,2.2857142857142856,2.2857142857142856,2.111111111111111,9.071428571428571,9.571428571428571,3.4444444444444446
21,21,15,4.771428571428571,4.771428571428571,5.333333333333333,3.323809523809524,3.3476190476190477,3.057142857142857,1,1,1,3.3190476190476192,3.3190476190476192,3.1904761904761907,2.0476190476190474,2.057142857142857,1.9523809523809523,2,2,1.8666666666666667,3.3333333333333335,3.238095238095238,3.3333333333333335,20,20,14,2.0952380952380953,2.0952380952380953,2,6.380952380952381,6.666666666666667,5.333333333333333
17,17,10,6,6,3.6666666666666665,3.676470588235294,3.8823529411764706,2.2666666666666666,1,1,1,2.801470588235294,2.801470588235294,2.2666666666666666,2,1.8014705882352942,2.1333333333333333,1.8823529411764706,1.8823529411764706,1.8,3.0588235294117645,2.7058823529411766,3,16,16,9,2.1176470588235294,2.1176470588235294,2.2,6.235294117647059,6.9411764705882355,2.8
15,14,9,3.2285714285714286,2.78021978021978,3,2.6095238095238096,2.656716417910448,1.6666666666666667,1,1,1,2.5619047619047617,2.4725274725274726,2.1666666666666665,1.8285714285714285,2.0549450549450547,2.138888888888889,2.1333333333333333,2.2857142857142856,2,3.066666666666667,2,1.7777777777777777,14,13,8,2.2666666666666666,2.4285714285714284,2.2222222222222223,7.2,6.428571428571429,3.3333333333333335
22,22,15,3.987012987012987,3.987012987012987,5.333333333333333,2.3833333333333333,3.3142857142857145,3.085714285714286,1,1,1,3.4588744588744587,3.4588744588744587,3.1159420289855073,1.619047619047619,1.5757575757575757,1.457142857142857,2.1818181818181817,2.1818181818181817,1.8666666666666667,3.090909090909091,3.090909090909091,3.466666666666667,21,21,14,2.1818181818181817,2.1818181818181817,1.7333333333333334,10.545454545454545,10.181818181818182,7.733333333333333
32,31,20,5.554435483870968,4.952688172043011,4.38421052631579,3.419047619047619,2.9184782608695654,3.1386138613861387,1,1,1,3.3528225806451615,3.3161290322580643,3.142105263157895,1.967741935483871,1.8344086021505377,2.0157894736842104,2.1875,2.2580645161290325,2.1,2.6875,2.3870967741935485,2.4,31,30,19,2.3125,2.3870967741935485,2.3,11.875,13.35483870967742,6.4
38,37,24,4.67425320056899,4.584084084084084,4.47463768115942,4.065433854907539,3.847058823529412,2.656126482213439,1,1,1,3.9246088193456616,3.8813813813813813,4.25,1.7183499288762447,2.0345345345345347,1.858695652173913,2.473684210526316,2.5405405405405403,2.0833333333333335,3.210526315789474,3.027027027027027,3.6666666666666665,37,36,23,2.473684210526316,2.5405405405405403,2,15.263157894736842,12.162162162162161,7.916666666666667
